index,Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive
338,Cleanser,KORRES,Greek Yoghurt Foaming Cream Cleanser,26,4.6,"Water, Sodium Cocoyl Isethionate, Cocobetaine, Cetearyl Alcohol, Disodium Lauryl Sulfosuccinate, Zea Mays (Corn) Starch, Glycerin, Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Magnesium Aluminum Silicate, Glyceryl Laurate, Sclerotium Gum, Alcohol, Amaranthus Caudatus Seed Extract, Hydrogenated Castor Oil, Hydrolyzed Rice Protein, Lactis Proteinum/Whey Protein/Protéine Du Lait, Lactose, Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Parfum/Fragrance, Sodium Cocoyl Alaninate, Sodium Cocoyl Hydrolyzed Amaranth Protein, Sodium Phytate, Titanium Dioxide, Yogurt Powder.",1,1,1,1,1
339,Cleanser,TARTE,Knockout Tingling Treatment,39,4.5,"Water, niacinamide, lactic acid, citric acid, propanediol, glycerin, gluconolactone, malic acid, phytic acid, salicylic acid, sodium benzoate, magnesium chloride, acetic acid, potassium sorbate, allium cepa (onion) bulb extract, calcium gluconate, cochlearia armoracia (horseradish) root extract, commiphora myrrha resin extract, myrtus communis extract, rumex acetosa leaf extract, thymus vulgaris (thyme) flower/leaf extract, calcium chloride, sodium chloride, potassium chloride, sulfur.",0,0,0,0,0
340,Cleanser,CAUDALIE,Moisturizing Toner,28,4.4,"Water, Butylene Glycol, Peg-40 Hydrogenated Castor Oil*, Sodium Carboxymethyl Betaglucan (Vinolevure), Methylpropanediol, Sodium Benzoate, Fragrance, Caprylyl Glycol, Citric Acid*, Biosaccharide Gum-1, Phenylpropanol, Glyceryl Caprylate.",1,1,1,1,1
341,Cleanser,KIEHL'S SINCE 1851,Ultra Facial Cleanser,20,4.6,"Water, Sodium Laureth Sulfate, Decyl Glucoside, Glycerin, Cocamidopropyl Betaine, Disodium Cocoamphodiacetate, Acrylates Copolymer, Peg-200 Hydrogenated Glyceryl Palmate, Lauryl Glucoside, Sodium Chloride, Pentylene Glycol, Triethanolamine, Phenoxyethanol, Peg-7 Glyceryl Cocoate, Distearyl Ether, Behenyl Alcohol, Methylparaben, Laureth-2, Propylparaben, Sodium Methylparaben, Squalane, Sweet Almond Oil, Apricot Kernel Oil, Tocopherol, Ascorbyl Glucoside, Avocado Oil, Sodium Hydroxide, Citric Acid.",1,1,1,1,1
342,Cleanser,CLINIQUE,Clarifying Lotion 2,16,4.4,"Water , Alcohol Denat. , Glycerin , Hamamelis Virginiana (Witch Hazel) , Menthol , Acetyl Glucosamine , Trehalose , Sodium Hyaluronate , Butylene Glycol , Sodium Bicarbonate , Red 6 (Ci 15850) , Red 33 (Ci 17200) , Ext. Violet 2 (Ci 60730)",0,0,0,0,0
343,Cleanser,KIEHL'S SINCE 1851,Ultra Facial Toner,16,4.5,"Water, Glycerin, Squalane, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sorbitan Oleate, Ethylhexyl Salicylate, Peg-100 Stearate, Potassium Sorbate, Triethanolamine, P-Anisic Acid, Ascorbyl Glucoside, Sodium Hyaluronate, Prunus Amygdalus Dulcis Oil, Sweet Almond Oil, Prunus Armeniaca Kernel Oil, Apricot Kernel Oil, Tocopherol, Persea Gratissima Oil, Avocado Oil.",1,1,1,1,1
344,Cleanser,SHISEIDO,Benefiance Extra Creamy Cleansing Foam,36,4.8,"Water, Stearic Acid, Peg-8, Myristic Acid, Glycerin, Potassium Hydroxide, Dipropylene Glycol, Lauric Acid, Glyceryl Stearate Se, Sorbitol, Cocamidopropyl Betaine, Peg-60 Glyceryl Isostearate, Microcrystalline Cellulose, Sodium Methyl Cocoyl Taurate, Fragrance (Parfum), Phytosteryl Macadamiate, Talc, Polyquaternium-39, Disodium Edta, Ethylcellulose, Butylphenyl Methylpropional, Iron Oxides (Ci 77492), Limonene, Linalool, Citronellol, Alpha-Isomethyl Ionone, Geraniol, Sodium Hyaluronate, Butylene Glycol, Sodium Benzoate, Serine, Sophora Angustifolia Root Extract, Iron Oxides (Ci 77491), Tocopherol.",1,1,1,1,0
345,Cleanser,DRUNK ELEPHANT,Baby Pekee Bar™ + Juju Bar Travel Duo,18,4.5,"-Heilmoor Clay: Tones and detoxifies the skin.  -Virgin Marula Oil: Hydrates, protects, heals, and rejuvenates the skin; high in antioxidants and omegas 6 and 9.  -Blueberry Extract: Potent antioxidant with soothing and anti-glycation properties. Pekee Bar™: Sodium Coco-Sulfate, Disodium Lauryl Sulfosuccinate, Triticum Vulgare (Wheat) Starch, Cetearyl Alcohol, Paraffin, Sclerocarya Birrea Seed Oil, Water, Titanium Dioxide (CI 77891), Honey/Mel/Miel, Glycerin, Vaccinium Angustifolium (Blueberry) Fruit Extract. Juju Bar: Sodium Coco-Sulfate, Disodium Lauryl Sulfosuccinate, Triticum Vulgare (Wheat) Starch, Cetearyl Alcohol, Bambusa Vulgaris Leaf/Stem Extract, Paraffin, Sclerocarya Birrea Seed Oil, Water, Heilmoor Clay, Titanium Dioxide (CI 77891), Helianthus Annuus (Sunflower) Seed Oil, Euterpe Oleracea Fruit Extract, Lycium Barbarum Fruit Extract.",1,1,1,1,0
346,Cleanser,SEPHORA COLLECTION,Cleansing & Exfoliating Wipes - Coconut Water,7,4.7,No Info,0,0,0,0,0
347,Cleanser,SHISEIDO,White Lucent Brightening Cleansing Foam,38,4.5,Visit the Shiseido boutique,0,0,0,0,0
348,Cleanser,GLAMGLOW,YOUTHMUD™ Tinglexfoliate Treatment,59,4.1,"Water, Montmorillonite, Kaolin, Magnesium Aluminum Silicate, Silica, Pumice, Camellia Sinensis Leaf, Cucumis Sativus (Cucumber) Fruit Extract, Chamomilla Recutita (Matricaria) Extract, Hedera Helix (Ivy) Extract, Symphytum Officinale (Comfrey) Leaf Extract, Camellia Oleifera Leaf Extract, Glycerin, Tocopheryl Acetate, Calendula Officinalis Extract, Ethylhexylglycerin, Hexylene Glycol, Lavandula Hybrida (Lavandin) Oil, Caprylyl Glycol, Pvp, Xanthan Gum, Fragrance, Hexyl Cinnamal, Linalool, Benzyl Benzoate, Limonene, Cinnamal, Chlorphenesin, Phenoxyethanol",1,1,1,1,0
349,Cleanser,SUNDAY RILEY,Ceramic Slip Cleanser,35,4.3,"Water, Disodium Laureth Sulfosuccinate, Octyldoecanol, Polyacrylate-33, Propanediol, Polygyceryl-2 Caprate, Sodium Cocoyl Isethionate, Montmorillonoite, Kaolin, Olive Oil Polyglyceryl-6 esters, Rice Oil Glycereth-8 esters, Phospholipids, Sodium Lauroamphoacetate, Bisabolol, Pentylene Glycol, Sodium Chloride, Sodium Phytate, Caprylyl Glycol, Dehydeoacetic Acid, Benzoic Acid, Propylene Carbonate, Linalool, Farnesol",1,1,1,1,0
350,Cleanser,PETER THOMAS ROTH,Anti-Aging Cleansing Gel,38,4.4,"Water, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Lauryl Glucoside, Propylene Glycol, Salicylic Acid, Glycolic Acid, Quercus Alba Bark Extract, Citrus Grandis (Grapefruit) Fruit Extract, Prunus Persica (Peach) Fruit Extract, Citrus Aurantifolia (Lime) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Arginine, Tilia Cordata Flower Extract, Allantoin, Bht, Panthenol, Butylene Glycol, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol, Amyl Cinnamal, Linalool, Fragrance, Red 40 (Ci 16035), Yellow 5 (Ci 19140).",0,0,0,0,0
351,Cleanser,CAUDALIE,Vinopure Natural Salicylic Acid Pore Minimizing Toner,28,3.8,*Plant origin.,1,0,1,1,1
352,Cleanser,MURAD,Clarifying Cleanser,30,4.3,"Water, Cocamidopropyl Betaine, Sodium C14-16 Olefin Sulfonate, Methyl Gluceth-20, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Butylene Glycol, Cimicifuga Racemosa Root Extract, Camellia Oleifera Leaf Extract, Silver Citrate, Menthol, PEG-150 Distearate, Corn Starch, Hydrolyzed Corn Starch, Hydrolyzed Corn Starch Octenylsuccinate, Glyceryl Stearate, Cocamidopropyl Dimethylamine, Polysorbate 80, Citric Acid, Tetrasodium EDTA, Chlorphenesin, Methylisothiazolinone, Limonene, Tangerine Leaf Oil, Citronella Oil, Lemon Peel Oil, Lime Oil, Lavandula Hybrida Oil, Mandarin Orange Peel Oil, Apricot Kernel Oil, Fragrance.",1,1,1,1,1
353,Cleanser,MAKEUP ERASER,The Original MakeUp Eraser® Makeup Remover Cloth,20,4.3,Visit the Makeup Eraser boutique,0,0,0,0,0
354,Cleanser,BOSCIA,Clear Complexion Cleanser,28,4.4,"Water, Hydrogenated Starch Hydrolysate, Disodium Cocoyl Glutamate, Diglycerin, Acrylates/Steareth-20 Methacrylate Copolymer, Sodium Cocoyl Glycinate, Butylene Glycol, Methyl Gluceth-10, Sodium Cocoyl Glutamate, Sodium Lauroyl Glutamate, Caprylyl Glycol, 1,2-Hexanediol, Polysorbate 20, Sclerotium Gum, Cellulose Gum, Trisodium Ethylenediamine Disuccinate, Citric Acid, Rosmarinus Officinalis (Rosemary) Leaf Extract, Salix Nigra (Willow) Bark Extract, Simmondsia Chinensis (Jojoba) Seed Extract, Pelargonium Graveolens Flower Oil, Epilobium Angustifolium Flower/Leaf/Stem Extract.",1,1,1,1,1
355,Cleanser,LA MER,The Tonic,95,4.1,"Declustered Water (-)/Aqua/Eau De-Structuree (-), Methyl Gluceth-20, Glycereth-26, Laminaria Saccharina Extract, Algae (Seaweed) Extract, Sesamum Indicum (Sesame) Seed Oil, Medicago Sativa (Alfalfa) Seed Powder, Helianthus Annuus (Sunflower) Seedcake, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate, Tocopheryl Succinate, Niacin, Sesamum Indicum (Sesame) Seed Powder, Butylene Glycol, Ppg-28-Buteth-35, Ppg-5-Ceteth-20, Sodium Hyaluronate, Citric Acid, Sodium Citrate, Polysorbate 20, Sucrose, Caffeine, Disodium Edta, Benzophenone-4, Phenoxyethanol, Potassium Sorbate, Fragrance, Linalool, Yellow 5 (Ci 19140), Red 33 (Ci 17200)",1,1,1,1,1
356,Cleanser,MAKE UP FOR EVER,Sens’Eyes - Waterproof Sensitive Eye Cleanser,25,4.4,"Water, Isododecane, Methylpropanediol, Pentylene Glycol, Acrylates Copolymer, Tromethamine, Butylene Glycol, Glycerin, Caprylyl Glycol, Sodium Dehydroacetate, Disodium EDTA, Panthenol, Honey Extract, Sodium Lauryl Sulfate, Urea, Gossypium Herbaceum (Cotton) Flower Extract, Blue 1 (Ci 42090), Fructose, Glucose, Inositol, Sucrose, Trehalose, Arginine HCL, Lysine HCL, Ornithine HCL, Sodium Lactate, Sodium Citrate.",0,0,0,0,0
357,Cleanser,KATE SOMERVILLE,EradiKate® Daily Cleanser Acne Treatment,38,4.3,"Water, Sodium Cocoyl Isethionate, Coco-Glucoside, Acrylates Copolymer, Coconut Alcohol, Glycereth-18 Ethylhexanoate, Glycereth-18, Stearyl Alcohol, Honey Extract, Oryza Sativa (Rice) Bran Extract, Avena Sativa (Oat) Kernel Extract, Oligopeptide-10, Boswellia Serrata Extract, Behenyl Alcohol, Glycerin, Xanthan Gum, Caprylyl Glycol, Hexylene Glycol, Butylene Glycol, Phenoxyethanol, Fragrance, Citric Acid, Sodium Hydroxide, Ethylhexylglycerin, Disodium EDTA, Disodium Carboxyethyl Siliconate, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491).",1,0,1,1,0
358,Cleanser,BOSCIA,Exfoliating Peel Gel,34,4.1,"Water, Glycerin, Carbomer, Centrimonium Chloride, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Butylene Glycol, Maltodextrin, Lactobacillus/Punica Granatum Fruit Ferment Extract, Eclipta Prostrata Extract, Vaccinium Myrtillus Fruit Extract, Simmondsia Chinensis (Jojoba) Seed Extract, Saccharum Officinarum (Sugar Cane) Extract, Melia Azadirachta Leaf Extract, Pelargonium Graveolens Flower Oil, Epilobium Angustifolium Flower/Leaf/Stem Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, Lavandula Angustifolia (Lavender) Oil, Citrus Limon (Lemon) Fruit Extract, Citrus Aurantuim Dulcis (Orange) Fruit Extract, Melia Azadirachta Flower Extract, Amino Esters-1,Leuconstoc/Radish Root Ferment Filtrate, Coccinia Indica Fruit Extract,Acer Saccharum (Sugar Maple) Extract, Moringa Oleifera Seed Oil, SolanumMelongena (Eggplant) Fruit Extract, Eugenia Caryophyllus (Clove) Leaf Oil,Subtilisin, Aloe Barbadensis Flower Extract, Ocium Basilicum (Basil) Extract, Ocimum Sanctum Leaf Extract, Lawsonia Inermis (Henna) Extract, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract.",1,1,1,1,1
367,Cleanser,LANCER,The Method: Polish,75,4.6,"Butylene Glycol, Sodium Bicarbonate, PEG-8, Magnesium Oxide, Glycerin, Oleth-20, Trihydroxystearin, Glyceryl Stearate, PEG-100 Stearate, Silica, Alaria Escilenta Extract, Lactobacillus/Pumpkin Ferment Extract, Lactobacillus/Punica Granatim Fruit Ferment Extract, Helianthis Annus (Sunflower) Seed Oil, Leuconostoc/Radish Root Ferment Filtrate, Lavandula Angustifolia (Lavender) Oil, Tocopheryl Acetate, Retinyl Palmitate, Caprylic/Capric Triglyceride, Water, Linalool.",1,0,1,0,0
359,Cleanser,IT COSMETICS,Bye Bye Makeup™ 3-in-1 Makeup Melting Cleansing Balm,38,4.5,"Ethylhexyl Palmitate, Peg-20 Glyceryl Triisostearate, Carthamus Tinctorius (Safflower) Seed Oil, Polyethylene, Macadamia Ternifolia Seed Oil, Peg-8 Isostearate, Butyrospermum Parkii (Shea) Butter, Tocopheryl Acetate, Aqua/Water/Eau, Aloe Barbadensis Leaf Extract, Camellia Sinensis Leaf Extract, Butylene Glycol, Glycerin, Glyceryl Linolenate, Beta-Sitosterol, Ceteth-24, Cholesterol, Glyceryl Linoleate, Choleth-24, Polysorbate 20, Niacinamide, Squalane, Peg-40 Hydrogenated Castor Oil, Glyceryl Arachidonate, Propylene Glycol, Panthenol, Avena Sativa (Oat) Kernel Extract, Ubiquinone, Ceramide Np, Ceramide Ap, Phytosphingosine, Curcuma Longa (Turmeric) Root Extract, Palmitoyl Tripeptide-1, Disteardimonium Hectorite, Propylene Carbonate, Palmitoyl Tetrapeptide-7, Palmitoyl Hexapeptide-12, Xanthan Gum, Copper Tripeptide-1, Palmitoyl Pentapeptide-4, Acetyl Hexapeptide-8, Ceramide Eos, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Sodium Ascorbyl Phosphate, Retinyl Palmitate, Potassium Cetyl Phosphate, Silica, Hyaluronic Acid, Glycyrrhiza Glabra (Licorice) Root Extract, Hydrolyzed Collagen, Chamomilla Recutita (Matricaria) Flower Water, Colloidal Oatmeal, Leuconostoc/Radish Root Ferment Filtrate, Biotin, Octyldodecanol, Hydrogenated Lecithin, Carbomer, Caprylic/Capric Triglyceride, Sodium Lauroyl Lactylate, Sodium Lactate, Lecithin, Pentaerythrityl Tetraisostearate, Cyclomethicone, Dimethicone, Paraffinum Liquidum/ Mineral Oil/Huile Minerale, Citrus Aurantium Dulcis (Orange) Oil, Citric Acid, Disodium EDTA, Caprylyl Glycol, Phenoxyethanol, 1,2-Hexanediol, Ethylhexylglycerin, Fragrance, Alcohol.",1,1,1,1,1
360,Cleanser,PHILOSOPHY,The Microdelivery Exfoliating Facial Wash,8,4.6,"Water, Solum Diatomeae/Diatomaceous Earth/Terre De Diatomees, Sodium Cocoyl Apple Amino Acids, Glycerin, Acrylates/Steareth-20 Methacrylate Copolymer, Acrylates Copolymer, Decyl Glucoside, Disodium Cocoamphodiacetate, Phenoxyethanol, Lauryl Glucoside, Lithium Magnesium Sodium Silicate, Polysorbate 20, Hexylene Glycol, Sodium Hydroxide, Citrus Aurantium Dulcis (Orange) Peel Extract, Limonene, Decylene Glycol, Ethylhexylglycerin, Panthenol, Tetrasodium Edta, 1,2-Hexanediol, Ascorbyl Glucoside, Borago Officinalis Seed Oil, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Tocotrienols, Triolein, Trilinolein, Magnesium Nitrate, Methylisothiazolinone, Methylchloroisothiazolinone, Magnesium Chloride.",1,1,1,1,1
361,Cleanser,AMOREPACIFIC,Treatment Cleansing Foam,50,4.5,"Water, Glycerin, Stearic Acid, Myristic Acid, Potassium Hydroxide, Lauric Acid, Peg-8, Sodium Myristoyl Glutamate, Glyceryl Stearate, Peg-32, Peg/Ppg-25/30 Copolymer, Sorbitol, Peg-200 Hydrogenated Glyceryl Palmate, Cocamidopropyl Betaine, Phyllostachis Bambusoides Juice, Panax Ginseng Root Extract, Mangifera Indica (Mango) Seed Butter, Olea Europaea (Olive) Fruit Oil, Helianthus Annuus (Sunflower) Seed Oil, Algae Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Corallina Officinalis Extract, Lactose, Disodium Edta, Microcrystalline Cellulose, Butylene Glycol, Sucrose, Alcohol, Zea Mays (Corn) Starch, Olive Oil Peg-8 Esters, Ultramarines (Ci 77007), Xanthan Gum, Tocopheryl Acetate, Trehalose, Triclosan, Phosphatidylcholine, Propylene Glycol, Peg-100 Stearate, Peg-14m, Peg-5 Rapeseed Sterol, Peg-7 Glyceryl Cocoate, Hydrogenated Lecithin, Sodium Benzoate, Fragrance.",1,0,1,1,0
362,Cleanser,FARMACY,Clean Bee Ultra Gentle Facial Cleanser,28,4.3,"Water, Sodium Lauroyl Methyl Isethionate, Cocamidopropyl Hydroxysultaine, Chamomilla Recutita (Matricaria) Flower Water, Decyl Glucoside, Maltooligosyl Glucoside, Lauryl Glucoside, Glycerin, Hydrogenated Starch Hydrolysate, Echinacea Purpurea Root Extract, Honey Extract, Propolis Extract, Royal Jelly Extract, Hydrolyzed Sodium Hyaluronate, Calendula Officinalis Flower Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Aloe Barbadensis Leaf Juice, Melia Azadirachta Leaf Extract, Lavandula Angustifolia (Lavender) Oil, Lavandula Hybrida Oil, Curcumin, Curcuma Longa (Turmeric) Root Extract, Betalne, Sodium Pca, Disodium Cocoyl Glutamate, Sodium Cocoyl Glutamate, Citric Acid, Sodium Benzoate, Abies Sibirica Oil, Cymbopogon Martini Oil, Pelargonium Graveolens Oil, Pogostemon Cablin Oil, Caramel, Anthemis Nobilis Flower Oil, Ocimum Basilicum (Basil) Flower/Leaf Extract, Ocimum Sanctum Leaf Extract, Melia Azadirachta Flower Extract, Corallina Officinalis Extract, Flavor (Aroma)*, Potassium Sorbate, Maltodextrin, Trisodium Ethylenediamine Disuccinate, Sodium Chloride, Sodium Phytate, Propanediol, Linalool. *Natural Flavor.",1,1,1,1,1
363,Cleanser,CLINIQUE,Acne Solutions Cleansing Foam,21,4.2,"Water , Glycerin , Butylene Glycol , Sodium Methyl Cocoyl Taurate , Sucrose , Disodium Phosphate , Arginine Cocoate , Laminaria Saccharina Extract , Caffeine , Algae Extract , Cola Acuminata (Kola) Seed Extract , Sea Whip Extract , Peg/Ppg-18/18 Dimethicone , Sodium Hyaluronate , Ppg-6-Decyltetradeceth-30 , Lactobacillus Ferment , Stearamidopropyl Dimethylamine , Acetyl Glucosamine , Capryloyl Glycine , 10-Hydroxydecanoic Acid , Polyquaternium-7 , Phospholipids , Stearic Acid , Sodium Hydroxide , Disodium Edta , Phenoxyethanol , Chloroxylenol",1,1,1,1,0
364,Cleanser,DRUNK ELEPHANT,Pekee Bar™,28,4.5,"Sodium Coco-Sulfate, Disodium Lauryl Sulfosuccinate, Triticum Vulgare (Wheat) Starch, Cetearyl Alcohol, Paraffin, Sclerocarya Birrea Seed Oil, Water/Aqua/Eau, Titanium Dioxide (CI 77891), Honey/Mel/Miel, Glycerin, Vaccinium Angustifolium (Blueberry) Fruit Extract.",1,1,1,1,1
365,Cleanser,ESTÉE LAUDER,Nutritious Radiant Vitality Energy Lotion,58,0,"Nutritious Vitality8 Egy Lot Int M Division: El (Estee Lauder)Ingredients: Water , Alcohol Denat. , Glycerin , Dipropylene Glycol , Propanediol , Trehalose , Citrullus Vulgaris (Watermelon) Fruit Extract , Lens Esculenta (Lentil) Fruit Extract , Pyrus Malus (Apple) Fruit Extract , Cucumis Sativus (Cucumber) Fruit Extract , Panax Ginseng (Ginseng) Root Extract , Vaccinium Macrocarpon (Cranberry) Fruit Extract , Vaccinium Angustifolium (Blueberry) Fruit Extract , Lycium Chinense (Wolfberry) Fruit Extract , Punica Granatum (Pomegranate) Extract , Acetyl Glucosamine , Sodium Pca , Sapindus Mukurossi Fruit Extract , Algae Extract , Garcinia Mangostana Peel Extract , Caesalpinia Spinosa Gum , Ergothioneine , Caffeine , Yeast Extract/Faex/Extrait De Levure , Sodium Lactate , Sodium Hyaluronate , Peg-8 , Ppg-6-Decyltetradeceth-30 , Butylene Glycol , Tromethamine , Tocopheryl Acetate , Tetrahexyldecyl Ascorbate , Carbomer , Citric Acid , Fragrance , Trisodium Hedta , Phenoxyethanol , Yellow 6 (Ci 15985) , Red 4 (Ci 14700)",0,0,0,0,0
366,Cleanser,REN CLEAN SKINCARE,Ready Steady Glow Daily AHA Tonic,35,4.4,"REN does not use skin unfriendly ingredients, all products are free from synthetic fragrance, pore-blocking petrochemicals, sulfate detergents, silicones, synthetic colors, animal ingredients, and parabens. In addition, REN products do not contain potential irritants including: glycols and diglycols (such as propylene glycol), PEG''s, PPGs, urea, D.E.A, T.E.A, PABA, and other synthetic sunscreens, aliphatic alcohols/hydrocarbons, phthalates, fumarates, amines, alkanolamines, synthetic AHAs/BHAs, polyacrylamide, metacrylate, elastomer, poloxamer, styrene, vinyl, polyquaternium, synthetic chelating agents, nylon, nitriles, nitrates, nitrosamine releasers, bromates, fluor, aluminum, and alumina",1,1,1,1,1
368,Cleanser,MURAD,AHA/BHA Exfoliating Cleanser,39,4.6,"Water, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Jojoba Esters, Acrylates Copolymer, Glycol Stearate, Butylene Glycol, Sodium PCA, Dipotassium Glycyrrhizate, Sodium Ascorbyl Phosphate, Glycolic Acid, Lactic Acid, Salicylic Acid, Polyquaternium-4, Sodium Hydroxide, Sodium Chloride, Citric Acid, Disodium EDTA, Phenoxyethanol, Methylparaben, Propylparaben.",0,0,0,0,0
369,Cleanser,LANEIGE,Multi Cleanser,23,4.5,"Water, Glycerin, Stearic Acid, Myristic Acid, PEG-32, Potassium Hydroxide, Butylene Glycol, Propylene Glycol, Laureth-1 Phosphate, Cellulose, Lauric Acid, Lauryl Phosphate, Papain, Camellia Sinensis Leaf Extract, Lactobacillus, Water Hyacinth Ferment, Mannitol, Hydrolyzed Wheat Protein, Lauramide DEA, PEG-100 Stearate, Glyceryl Stearate, Disodium EDTA, Polymethyl Methacrylate, PEG-75, Fragrance.",1,1,1,1,1
370,Cleanser,CLARINS,Gentle Foaming Cleanser with Cottonseed,26,4.5,"Water, Glycerin, Stearic Acid, Myristic Acid, Potassium Hydroxide, Dimethicone, Lauric Acid, Sodium Lauroyl Sarcosinate, Tipa-Laureth Sulfate, Glycol Distearate, Glyceryl Behenate, Ozokerite, Parfum/Fragrance, Propylene Glycol, Tetrasodium Edta, Alpha-Glucan Oligosaccharide, Polymnia Sonchifolia Root Juice, Maltodextrin, Gossypium Herbaceum (Cotton) Seed Extract, Gypsophila Paniculata Root Extract, Lactobacillus, Potassium Sorbate, Methylchloroisothiazolinone, Methylisothiazolinone, Bh, Benzyl Salicylate, Butylphenyl, Methylpropional, Limonene, Linalool, Ci7789/Titanium Dioxide.",1,0,1,0,0
371,Cleanser,SHISEIDO,Ibuki Gentle Cleanser,30,4.4,"Water, Stearic Acid, Peg-8, Myristic Acid, Potassium Hydroxide, Glycerin, Lauric Acid, Alcohol Denat., Butylene Glycol, Glyceryl Stearate Se, Trehalose, Polyquaternium-7, Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Tocopherol, Fragrance, Disodium Edta, Sodium Benzoate, Limonene, Hexyl Cinnamal, Butylphenyl Methylpropional, Betaine.",0,0,0,0,0
372,Cleanser,DR. JART+,Ceramidin™ Liquid,39,4.5,"Water, Dipropylene Glycol, Alcohol, Betaine, Propanediol, Glycosyl Trehalose, 1,2-Hexanediol, Erythritol, Pentylene Glycol, Glycerin, Hydrogenated Starch Hydrolysate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Triethylhexanoin, Diphenyl Dimethicone, Triethylhexanoin, Panthenol, Butylene Glycol, Hydrogenated Lecithin, Centella Asiatica Extract, Icus Carica (Fig) Fruit Extract, Melia Azadirachta Leaf Extract, Theobroma Cacao (Cocoa) Seed Extract, Amaranthus Caudatus Seed Extract, Ulmus Davidiana Root Extract, Curcuma Longa (Turmeric) Root Extract, Ocimum Sanctum Leaf Extract, Corallina Officinalis Extract, Pyracantha Fortuneana Fruit Extract, Carbomer, Cellulose Gum, Sucrose Distearate, Dipotassium Glycyrrhizate, Ethylhexylglycerin, Methylpropanediol, Disodium Edta, Glyceryl Polymethacrylate, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, C12-14 Pareth-12, Polyglyceryl-10 Myristate, Pelargonium Graveolens Flower Oil, Dextrin, Glyceryl Stearate, Sodium Hyaluronate, Salvia Officinalis (Sage) Oil, Pogostemon Cablin Oil, Cholesterol, Ceramide EOP, Ceramide AP, Ceramide AS, Ceramide NS.",1,1,1,0,1
